stop_usd,target_usd,sessions,raw_bars,trades,active_days,gross_pnl,costs,commissions,slippage,net_pnl,positive_mass,loss_mass,win_rate_pct,profit_factor,net_sharpe,mtm_dd_usd,pnl_over_dd,cvar5_loss_usd,worst_loss_usd,clipped_current_winner_net_usd,avoided_current_loser_net_usd,stops,targets,forced_eod,block
0.2500000000,10.7500000000,21.0000000000,8190.0000000000,84.0000000000,21.0000000000,-263.2212000000,717.7569973599,49.7840000000,667.9729973599,-980.9781973599,1044.4965937600,-2025.4747911200,17.8571428571,0.5156798783,-8.5972161810,1024.7473510000,-0.9572878587,30.5025904000,30.6178400000,378.5369618000,1437.2766229000,68.0000000000,0.0000000000,16.0000000000,0
0.2500000000,11.0000000000,21.0000000000,8190.0000000000,84.0000000000,21.0000000000,-263.2212000000,717.7569973599,49.7840000000,667.9729973599,-980.9781973599,1044.4965937600,-2025.4747911200,17.8571428571,0.5156798783,-8.5972161810,1024.7473510000,-0.9572878587,30.5025904000,30.6178400000,378.5369618000,1437.2766229000,68.0000000000,0.0000000000,16.0000000000,0
0.2500000000,11.2500000000,21.0000000000,8190.0000000000,84.0000000000,21.0000000000,-263.2212000000,717.7569973599,49.7840000000,667.9729973599,-980.9781973599,1044.4965937600,-2025.4747911200,17.8571428571,0.5156798783,-8.5972161810,1024.7473510000,-0.9572878587,30.5025904000,30.6178400000,378.5369618000,1437.2766229000,68.0000000000,0.0000000000,16.0000000000,0
0.2500000000,11.5000000000,21.0000000000,8190.0000000000,84.0000000000,21.0000000000,-263.2212000000,717.7569973599,49.7840000000,667.9729973599,-980.9781973599,1044.4965937600,-2025.4747911200,17.8571428571,0.5156798783,-8.5972161810,1024.7473510000,-0.9572878587,30.5025904000,30.6178400000,378.5369618000,1437.2766229000,68.0000000000,0.0000000000,16.0000000000,0
0.2500000000,11.7500000000,21.0000000000,8190.0000000000,84.0000000000,21.0000000000,-263.2212000000,717.7569973599,49.7840000000,667.9729973599,-980.9781973599,1044.4965937600,-2025.4747911200,17.8571428571,0.5156798783,-8.5972161810,1024.7473510000,-0.9572878587,30.5025904000,30.6178400000,378.5369618000,1437.2766229000,68.0000000000,0.0000000000,16.0000000000,0
0.2500000000,12.0000000000,21.0000000000,8190.0000000000,84.0000000000,21.0000000000,-263.2212000000,717.7569973599,49.7840000000,667.9729973599,-980.9781973599,1044.4965937600,-2025.4747911200,17.8571428571,0.5156798783,-8.5972161810,1024.7473510000,-0.9572878587,30.5025904000,30.6178400000,378.5369618000,1437.2766229000,68.0000000000,0.0000000000,16.0000000000,0
0.2500000000,12.2500000000,21.0000000000,8190.0000000000,84.0000000000,21.0000000000,-263.2212000000,717.7569973599,49.7840000000,667.9729973599,-980.9781973599,1044.4965937600,-2025.4747911200,17.8571428571,0.5156798783,-8.5972161810,1024.7473510000,-0.9572878587,30.5025904000,30.6178400000,378.5369618000,1437.2766229000,68.0000000000,0.0000000000,16.0000000000,0
0.2500000000,12.5000000000,21.0000000000,8190.0000000000,84.0000000000,21.0000000000,-263.2212000000,717.7569973599,49.7840000000,667.9729973599,-980.9781973599,1044.4965937600,-2025.4747911200,17.8571428571,0.5156798783,-8.5972161810,1024.7473510000,-0.9572878587,30.5025904000,30.6178400000,378.5369618000,1437.2766229000,68.0000000000,0.0000000000,16.0000000000,0
0.2500000000,12.7500000000,21.0000000000,8190.0000000000,84.0000000000,21.0000000000,-263.2212000000,717.7569973599,49.7840000000,667.9729973599,-980.9781973599,1044.4965937600,-2025.4747911200,17.8571428571,0.5156798783,-8.5972161810,1024.7473510000,-0.9572878587,30.5025904000,30.6178400000,378.5369618000,1437.2766229000,68.0000000000,0.0000000000,16.0000000000,0
0.2500000000,13.0000000000,21.0000000000,8190.0000000000,84.0000000000,21.0000000000,-263.2212000000,717.7569973599,49.7840000000,667.9729973599,-980.9781973599,1044.4965937600,-2025.4747911200,17.8571428571,0.5156798783,-8.5972161810,1024.7473510000,-0.9572878587,30.5025904000,30.6178400000,378.5369618000,1437.2766229000,68.0000000000,0.0000000000,16.0000000000,0
